category,feature,feature_url,version,support
Network,IPv6 Support,https://www.postgresql.org/about/featurematrix/detail/67/,10,yes
Network,IPv6 Support,https://www.postgresql.org/about/featurematrix/detail/67/,9.6,yes
Network,V3 client protocol,https://www.postgresql.org/docs/current/static/protocol.html,13,yes
Network,V3 client protocol,https://www.postgresql.org/docs/current/static/protocol.html,12,yes
Network,V3 client protocol,https://www.postgresql.org/docs/current/static/protocol.html,11,yes
Network,V3 client protocol,https://www.postgresql.org/docs/current/static/protocol.html,10,yes
Network,V3 client protocol,https://www.postgresql.org/docs/current/static/protocol.html,9.6,yes
Platforms,Microsoft Visual C++ Support,https://www.postgresql.org/about/featurematrix/detail/35/,13,yes
Platforms,Microsoft Visual C++ Support,https://www.postgresql.org/about/featurematrix/detail/35/,12,yes
Platforms,Microsoft Visual C++ Support,https://www.postgresql.org/about/featurematrix/detail/35/,11,yes
Platforms,Microsoft Visual C++ Support,https://www.postgresql.org/about/featurematrix/detail/35/,10,yes
Platforms,Microsoft Visual C++ Support,https://www.postgresql.org/about/featurematrix/detail/35/,9.6,yes
Platforms,Native Windows Port,https://www.postgresql.org/about/featurematrix/detail/59/,13,yes
Platforms,Native Windows Port,https://www.postgresql.org/about/featurematrix/detail/59/,12,yes
Platforms,Native Windows Port,https://www.postgresql.org/about/featurematrix/detail/59/,11,yes
Platforms,Native Windows Port,https://www.postgresql.org/about/featurematrix/detail/59/,10,yes
Platforms,Native Windows Port,https://www.postgresql.org/about/featurematrix/detail/59/,9.6,yes
Platforms,Spinlock support for the SuperH hardware platform,https://www.postgresql.org/about/featurematrix/detail/176/,13,yes
Platforms,Spinlock support for the SuperH hardware platform,https://www.postgresql.org/about/featurematrix/detail/176/,12,yes
Platforms,Spinlock support for the SuperH hardware platform,https://www.postgresql.org/about/featurematrix/detail/176/,11,yes
Platforms,Spinlock support for the SuperH hardware platform,https://www.postgresql.org/about/featurematrix/detail/176/,10,yes
Platforms,Spinlock support for the SuperH hardware platform,https://www.postgresql.org/about/featurematrix/detail/176/,9.6,yes
Platforms,Sun Studio compiler on Linux,https://www.postgresql.org/about/featurematrix/detail/161/,13,yes
Platforms,Sun Studio compiler on Linux,https://www.postgresql.org/about/featurematrix/detail/161/,12,yes
Platforms,Sun Studio compiler on Linux,https://www.postgresql.org/about/featurematrix/detail/161/,11,yes
Platforms,Sun Studio compiler on Linux,https://www.postgresql.org/about/featurematrix/detail/161/,10,yes
Platforms,Sun Studio compiler on Linux,https://www.postgresql.org/about/featurematrix/detail/161/,9.6,yes
Platforms,Windows x64 support,https://www.postgresql.org/about/featurematrix/detail/195/,13,yes
Platforms,Windows x64 support,https://www.postgresql.org/about/featurematrix/detail/195/,12,yes
Platforms,Windows x64 support,https://www.postgresql.org/about/featurematrix/detail/195/,11,yes
Platforms,Windows x64 support,https://www.postgresql.org/about/featurematrix/detail/195/,10,yes
Platforms,Windows x64 support,https://www.postgresql.org/about/featurematrix/detail/195/,9.6,yes
